mean,std,rms,max,min,peak_to_peak,skewness,kurtosis,crest_factor,shape_factor,impulse_factor,clearance_factor,entropy,fft_mean,fft_std,fft_max,energy,RUL(min)
-0.116937549,0.094186165,0.150151337,0.342,-0.742,1.084,-0.043018741,0.277220599,4.941680931,1.188876568,5.875048665,6.696925207,-43.61274607,9.344787252,25.58234866,2394.881,461.730285,18180
-0.116630957,0.094353909,0.150018133,0.32,-0.625,0.945,-0.054832146,0.182958822,4.166163024,1.190614569,4.960294393,5.663211237,-49.98826844,9.458773451,25.49561322,2388.602,460.911418,18170
-0.117748242,0.09393935,0.150629513,0.295,-0.652,0.947,-0.038249726,0.247629421,4.328501024,1.18730628,5.139256447,5.856996562,-50.18207808,9.43723703,25.68192055,2411.484,464.675842,18160
-0.11671416,0.094139842,0.149948341,0.259,-0.613,0.872,-0.065066858,0.169179072,4.088074571,1.190191653,4.865592231,5.553634438,-54.260049,9.394355599,25.51884205,2390.306,460.482662,18150
-0.117027686,0.094327545,0.150310229,0.312,-0.684,0.996,-0.071287989,0.307968938,4.550588498,1.190546143,5.417685586,6.18786228,-47.45731625,9.419814305,25.58235219,2396.727,462.708019,18140
-0.118315674,0.095225547,0.151876606,0.264,-0.566,0.83,-0.054493111,0.114766434,3.726709562,1.190117542,4.435222423,5.061284714,-56.41340037,9.5254575,25.85262784,2423.105,472.401991,18130
-0.116385645,0.094510298,0.149926031,0.308,-0.698,1.006,-0.068364986,0.290628669,4.655629161,1.192174169,5.550320827,6.344098121,-46.82504102,9.444227754,25.46694824,2383.578,460.345644,18120
-0.116416895,0.092929851,0.148959224,0.281,-0.796,1.077,-0.064496011,0.360062328,5.343744263,1.187526728,6.34583914,7.230317653,-44.45427135,9.317587366,25.40026519,2384.218,454.427658,18110
-0.116949463,0.093749945,0.149887388,0.247,-0.652,0.899,-0.047494857,0.194294719,4.349932357,1.18749735,5.165533145,5.882617474,-52.99345494,9.408072346,25.52849123,2395.125,460.108373,18100
-0.116658447,0.094891685,0.150378274,0.325,-0.725,1.05,-0.040502956,0.363534234,4.82117517,1.190082647,5.73759691,6.54533668,-44.7408551,9.636869285,25.47479244,2389.165,463.127045,18090
-0.116724463,0.094700413,0.15030891,0.349,-0.793,1.142,-0.084003186,0.420572583,5.275801683,1.191952762,6.288506388,7.180735629,-41.23135695,9.489073507,25.52820144,2390.517,462.699897,18080
-0.118286328,0.094026808,0.151104918,0.327,-0.691,1.018,-0.078880995,0.195442267,4.572981551,1.18903083,5.437416047,6.195883861,-46.49849063,9.379631737,25.81056342,2422.504,467.613616,18070
-0.116577881,0.093283729,0.149305916,0.273,-0.642,0.915,-0.032032225,0.157726142,4.299896602,1.187431739,5.105833697,5.81890586,-52.34447283,9.423665092,25.4178454,2387.515,456.545413,18060
-0.116939111,0.093975737,0.150020648,0.405,-0.686,1.091,-0.105586913,0.288364604,4.572703871,1.19292701,5.454901956,6.238343765,-43.6103251,9.480500434,25.51677843,2394.913,460.926873,18050
-0.117737842,0.094407783,0.150913979,0.291,-0.737,1.028,-0.084375094,0.209210768,4.883576767,1.189861305,5.810779024,6.623018632,-45.99637091,9.42520292,25.71951516,2411.271,466.432593,18040
-0.117389258,0.095976833,0.15163044,0.286,-0.71,0.996,-0.070873655,0.357771402,4.682437125,1.191014403,5.576850058,6.360191855,-46.58330867,9.709842092,25.66729386,2404.132,470.871864,18030
-0.116262598,0.092905833,0.148823672,0.278,-0.581,0.859,-0.047539795,0.165811874,3.90394882,1.186857269,4.633430034,5.275502059,-56.11959197,9.350066763,25.35754762,2381.058,453.600982,18020
-0.118342432,0.095347122,0.151973698,0.278,-0.813,1.091,-0.111379848,0.627280191,5.34960991,1.190938511,6.371056459,7.268383544,-42.73070519,9.588656531,25.84345737,2423.653,473.006179,18010
-0.117267725,0.094617215,0.150678919,0.298,-0.684,0.982,-0.079106078,0.464079336,4.539453853,1.189586158,5.40007147,6.156379908,-48.26911817,9.626167933,25.57250124,2401.643,464.980719,18000
-0.117201709,0.095111642,0.150938614,0.303,-0.723,1.026,-0.079272189,0.367239426,4.79002677,1.190350655,5.701811505,6.500784507,-45.69354353,9.568117704,25.61940667,2400.291,466.584885,17990
-0.118070996,0.095211712,0.151677388,0.244,-0.715,0.959,-0.108695974,0.330803669,4.71395247,1.190548485,5.612188973,6.394925052,-48.69832293,9.646136971,25.76085125,2418.094,471.163498,17980
-0.117356836,0.094428813,0.150630102,0.293,-0.62,0.913,-0.068705459,0.224306723,4.116043152,1.188197193,4.890670919,5.567201013,-51.7704391,9.483313971,25.62822808,2403.468,464.679478,17970
-0.116520361,0.092785342,0.148950039,0.334,-0.635,0.969,-0.087784447,0.287922805,4.263174437,1.189898666,5.072745578,5.786446693,-49.67605476,9.361618135,25.39247906,2386.337,454.371619,17960
-0.117759424,0.094414147,0.150934797,0.393,-0.713,1.106,-0.042244171,0.424537723,4.72389411,1.186681325,5.60575692,6.379444247,-42.50372766,9.587312107,25.66408459,2411.713,466.561291,17950
-0.115678711,0.094265941,0.149223429,0.286,-0.862,1.148,-0.125643271,0.400901297,5.776572796,1.194545221,6.900377427,7.892697077,-41.28035894,9.494398906,25.2972672,2369.1,456.041098,17940
-0.115899023,0.093337732,0.148810335,0.264,-0.562,0.826,-0.064082158,0.143688291,3.776619403,1.189691724,4.493012848,5.124080475,-57.7890486,9.410717499,25.29935026,2373.612,453.519686,17930
-0.117333594,0.094762118,0.15082119,0.288,-0.649,0.937,-0.071255724,0.321461395,4.303108877,1.191166249,5.125718058,5.850431703,-50.12330854,9.59333016,25.6080463,2402.992,465.8592,17920
-0.116530615,0.092762323,0.148943724,0.256,-0.544,0.8,-0.051895943,0.17225798,3.652386191,1.187537676,4.337346208,4.940391631,-60.2605677,9.406752719,25.37617775,2386.547,454.333089,17910
-0.117277637,0.092949757,0.149645252,0.293,-0.635,0.928,-0.064291351,0.312703109,4.243368842,1.186899968,5.036454344,5.732471707,-51.59602978,9.450770986,25.5144441,2401.846,458.623006,17900
-0.11717373,0.092665185,0.149387146,0.276,-0.703,0.979,-0.078822261,0.268242209,4.705893489,1.186881725,5.585338982,6.359248368,-48.99627718,9.374661109,25.50179707,2399.718,457.04232,17890
-0.116217432,0.093911297,0.149418282,0.291,-0.679,0.97,-0.047129297,0.239600962,4.544289958,1.188779644,5.4021594,6.159086946,-48.91289742,9.462751383,25.38306197,2380.133,457.232857,17880
-0.117488184,0.095814111,0.151604146,0.283,-0.684,0.967,-0.085193422,0.297488881,4.511749952,1.192920714,5.382159977,6.149456281,-48.13675522,9.699551643,25.67717806,2406.158,470.708576,17870
-0.117808252,0.093853359,0.150622831,0.356,-0.61,0.966,-0.09555246,0.269782601,4.049850846,1.190445726,4.821127629,5.501606817,-49.12604366,9.44591909,25.68358779,2412.713,464.634619,17860
-0.117472217,0.094329915,0.150658072,0.276,-0.698,0.974,-0.057851944,0.253818542,4.633007651,1.188279146,5.505306376,6.276667043,-48.55802629,9.455627349,25.65269529,2405.831,464.852063,17850
-0.116514307,0.093547817,0.149421477,0.342,-0.706,1.048,-0.041472528,0.305024289,4.724889727,1.187364984,5.610168617,6.387913745,-45.43180381,9.437131154,25.42062507,2386.213,457.252407,17840
-0.117019238,0.094332357,0.150306672,0.325,-0.63,0.955,-0.072074469,0.359671597,4.191430699,1.190642759,4.990496613,5.69533663,-49.50494619,9.563084997,25.52795169,2396.554,462.68612,17830
-0.116499902,0.095099128,0.150386407,0.337,-0.654,0.991,-0.060127614,0.313405491,4.348797297,1.192440341,5.185681332,5.929547423,-47.3446278,9.678378741,25.44533946,2385.918,463.177142,17820
-0.116077686,0.094400207,0.149617606,0.315,-0.549,0.864,-0.004185553,0.158094893,3.669354256,1.189032391,4.362981063,4.979622208,-54.62894213,9.494607685,25.38215888,2377.271,458.453567,17810
-0.11833042,0.093099191,0.150564098,0.291,-0.635,0.926,-0.047466999,0.2306276,4.217472871,1.185447913,4.999594413,5.688602892,-51.78743129,9.343834446,25.76282706,2423.407,464.272337,17800
-0.116806006,0.094524435,0.150261478,0.356,-0.618,0.974,-0.056634489,0.396082333,4.112830569,1.190249308,4.89529374,5.584091391,-48.4533471,9.571720843,25.49919193,2392.187,462.407921,17790
-0.11659873,0.094887941,0.150329589,0.371,-0.676,1.047,-0.060178546,0.330648811,4.496786066,1.19062903,5.354004033,6.105254176,-44.92492683,9.65701529,25.45584959,2387.942,462.827218,17780
-0.117857813,0.091399797,0.149145522,0.376,-0.771,1.147,-0.097930091,0.352660348,5.169447853,1.185431093,6.128024217,6.96832758,-42.63281187,9.191357481,25.60391887,2413.728,455.565042,17770
-0.11703208,0.09417519,0.150218089,0.32,-0.618,0.938,-0.078126313,0.300911398,4.114018518,1.190450775,4.897536535,5.589592103,-50.42760728,9.444786766,25.5624983,2396.817,462.140913,17760
-0.11586084,0.093633069,0.148966056,0.273,-0.61,0.883,-0.073948626,0.088343422,4.094892607,1.192117746,4.881594146,5.578410603,-53.98144675,9.439718607,25.30373724,2372.83,454.46934,17750
-0.118605029,0.094561649,0.15168737,0.325,-0.657,0.982,-0.062585989,0.334708166,4.331276876,1.188434599,5.147439299,5.868073914,-48.14449902,9.499634689,25.86653702,2429.031,471.225515,17740
-0.117581396,0.0956386,0.151565585,0.427,-0.728,1.155,-0.042543913,0.415913563,4.803201196,1.188486156,5.708538127,6.504204817,-40.36629415,9.655408658,25.6979317,2408.067,470.469153,17730
-0.116249854,0.095605937,0.150514198,0.33,-0.667,0.997,-0.120316982,0.340958729,4.431475639,1.196244071,5.301126457,6.070954976,-46.80505463,9.583158552,25.47340262,2380.797,463.964645,17720
-0.1180104,0.095877123,0.152048931,0.334,-0.806,1.14,-0.116349926,0.508633752,5.300925149,1.193766309,6.328065849,7.240334175,-40.70645615,9.64072509,25.80196301,2416.853,473.474607,17710
-0.116659912,0.095635535,0.150849895,0.271,-0.647,0.918,-0.089771344,0.335089845,4.289031836,1.192235717,5.113536948,5.839028087,-50.80819141,9.633049894,25.53348203,2389.195,466.036545,17700
-0.118410791,0.094933259,0.151767714,0.305,-0.554,0.859,-0.043006889,0.08529394,3.650315236,1.188594819,4.338745778,4.945542943,-54.80151675,9.492434775,25.86059198,2425.053,471.724833,17690
-0.118905908,0.095056146,0.152231028,0.266,-0.664,0.93,-0.075853352,0.333320882,4.361791464,1.188310812,5.183163956,5.902302933,-50.54325344,9.553609003,25.94025245,2435.193,474.609377,17680
-0.11780127,0.095506634,0.151653079,0.376,-0.674,1.05,-0.084834946,0.450739006,4.444354221,1.192103901,5.298132002,6.048902567,-44.48572954,9.62510428,25.74050543,2412.57,471.01248,17670
-0.116160547,0.094142902,0.14951976,0.251,-0.569,0.82,-0.06986066,0.11939005,3.805517072,1.190887474,4.531942613,5.171496129,-57.77382118,9.590954196,25.34185697,2378.968,457.85413,17660
-0.118834863,0.094067083,0.151559694,0.466,-0.662,1.128,-0.044558288,0.272676604,4.367915911,1.186025479,5.180459563,5.893983609,-41.9163894,9.546622432,25.85549366,2433.738,470.432582,17650
-0.116575781,0.094796311,0.150253963,0.374,-0.566,0.94,-0.029845664,0.14912002,3.766955549,1.190076089,4.482963726,5.119387544,-49.96999074,9.607814712,25.46316171,2387.472,462.36167,17640
-0.117559766,0.094359572,0.150744908,0.342,-0.728,1.07,-0.046561738,0.261656401,4.829350515,1.187809901,5.736350359,6.536055415,-44.03521204,9.576761443,25.62641159,2407.624,465.38808,17630
-0.117474316,0.093959378,0.150427988,0.352,-0.676,1.028,-0.102501141,0.34312258,4.493844578,1.190087489,5.348068211,6.092070967,-46.30916081,9.489276007,25.6127967,2405.874,463.433312,17620
-0.118400879,0.094639791,0.151576575,0.259,-0.696,0.955,-0.079791009,0.284397585,4.591738521,1.188905092,5.45914131,6.221512199,-49.30944529,9.648112531,25.77897299,2424.85,470.537384,17610
-0.116337988,0.094756487,0.150044391,0.344,-0.713,1.057,-0.067734109,0.352731699,4.751927041,1.192295029,5.66569899,6.476115523,-44.48616836,9.680233347,25.38795991,2382.602,461.07278,17600
-0.115531348,0.095992589,0.150206756,0.259,-0.679,0.938,-0.067366523,0.251331999,4.52043583,1.194089303,5.397804068,6.170590581,-49.34304339,9.633084485,25.35016968,2366.082,462.071182,17590
-0.117357129,0.095556145,0.151339593,0.41,-0.679,1.089,-0.105219725,0.501173587,4.486598555,1.192319626,5.349459511,6.101889208,-42.86897574,9.644996181,25.65355206,2403.474,469.067212,17580
-0.117557764,0.094974226,0.151128857,0.327,-0.72,1.047,-0.077417717,0.276182773,4.764146402,1.190603018,5.672207085,6.471463365,-44.81424233,9.561871856,25.67802237,2407.583,467.761795,17570
-0.1172646,0.09481466,0.15080055,0.339,-0.605,0.944,-0.055091184,0.26956006,4.011921696,1.189499112,4.772177294,5.43701337,-49.80820388,9.523683328,25.62520919,2401.579,465.731707,17560
-0.117463037,0.094708885,0.150888495,0.295,-0.618,0.913,-0.070209179,0.233604747,4.095739695,1.190535798,4.876124725,5.567378908,-51.64932232,9.655845827,25.60483347,2405.643,466.275083,17550
-0.116095557,0.094888072,0.149939736,0.281,-0.63,0.911,-0.067781785,0.234219833,4.201688067,1.192459553,5.010343075,5.729501614,-51.674375,9.580428783,25.39043878,2377.637,460.429813,17540
-0.117810986,0.095403056,0.151595421,0.3,-0.583,0.883,-0.017890009,0.131258341,3.845762609,1.187561546,4.567079788,5.20437372,-52.96621364,9.589056003,25.74789239,2412.769,470.654393,17530
-0.116933789,0.095115518,0.150733118,0.295,-0.637,0.932,-0.072825894,0.239207829,4.22601223,1.192708807,5.040402003,5.766422207,-50.23430803,9.537688036,25.5808647,2394.804,465.315284,17520
-0.117111523,0.09436942,0.150401783,0.273,-0.583,0.856,-0.077093583,0.185740475,3.876283829,1.190314235,4.61399582,5.265002518,-55.01416632,9.46050288,25.58624939,2398.444,463.271862,17510
-0.118068457,0.094774914,0.151401601,0.315,-0.635,0.95,-0.030646959,0.167072366,4.194143227,1.189246132,4.987868611,5.695187698,-49.52263262,9.615018299,25.73897409,2418.042,469.45167,17500
-0.11674375,0.094245495,0.150037717,0.308,-0.669,0.977,-0.040747415,0.201211851,4.458878841,1.190862289,5.309910661,6.07131622,-48.40973925,9.514447511,25.48786145,2390.912,461.03176,17490
-0.116348437,0.092848603,0.148855037,0.32,-0.591,0.911,-0.049418848,0.209259621,3.970305685,1.187861363,4.716172723,5.369570091,-52.88747356,9.385448856,25.35629906,2382.816,453.792196,17480
-0.117325732,0.095045981,0.150993596,0.291,-0.718,1.009,-0.087624293,0.308529034,4.755168564,1.191961122,5.667976057,6.471844983,-46.47034635,9.675599803,25.59722009,2402.831,466.924871,17470
-0.116497461,0.094257371,0.14985363,0.271,-0.637,0.908,-0.078762498,0.21295729,4.250814618,1.190426302,5.060281528,5.772481418,-52.19386065,9.449090014,25.46690442,2385.868,459.90114,17460
-0.116186182,0.094289664,0.149632114,0.344,-0.522,0.866,-0.08929294,0.250166541,3.488555944,1.193443481,4.163394348,4.754619327,-54.447544,9.361868697,25.44331145,2379.493,458.542479,17450
-0.117808057,0.095398798,0.151590464,0.32,-0.698,1.018,-0.061395132,0.296732369,4.604511258,1.188305431,5.471565736,6.230956432,-45.71895586,9.656381859,25.72178559,2412.709,470.623619,17440
-0.117936133,0.094963328,0.151416529,0.376,-0.803,1.179,-0.050426934,0.384724981,5.303251946,1.188752434,6.304253657,7.186781827,-39.73730485,9.554858883,25.75079337,2415.332,469.544246,17430
-0.117396094,0.095230764,0.151164617,0.339,-0.674,1.013,-0.107238031,0.287342243,4.458715374,1.194694064,5.326800791,6.098602467,-45.98957503,9.513477818,25.68518307,2404.272,467.983182,17420
-0.117600732,0.093382297,0.150167192,0.288,-0.53,0.818,-0.051531905,0.139868,3.529399407,1.188120167,4.193350612,4.785927141,-58.21340682,9.509101541,25.58595485,2408.463,461.827803,17410
-0.115576318,0.093337741,0.148559144,0.291,-0.569,0.86,-0.029423087,0.212703931,3.830124391,1.188482899,4.552037341,5.189525783,-55.72867632,9.430980742,25.2312459,2367.003,451.989897,17400
-0.116586426,0.094530528,0.150094688,0.288,-0.645,0.933,-0.074144769,0.21443436,4.297287326,1.191617425,5.120722459,5.848358928,-50.52881051,9.536415296,25.47176672,2387.69,461.381946,17390
-0.117405908,0.093896867,0.150335521,0.283,-0.679,0.962,-0.087228698,0.270137143,4.516563974,1.190596363,5.377404639,6.138712249,-49.24928606,9.540530316,25.57617285,2404.473,462.863749,17380
-0.116921533,0.093128816,0.149477829,0.344,-0.559,0.903,-0.045659129,0.184866284,3.739685036,1.187079513,4.439303489,5.055033432,-53.03857679,9.461700155,25.45678874,2394.553,457.597365,17370
-0.116183594,0.094670172,0.149870173,0.293,-0.615,0.908,-0.047105397,0.131128188,4.10355167,1.1900961,4.88362084,5.568584642,-51.92860574,9.507461463,25.41774261,2379.44,460.00269,17360
-0.117585107,0.095136812,0.15125234,0.317,-0.657,0.974,-0.074828598,0.348979586,4.343734441,1.190225185,5.170022128,5.890157362,-48.17124404,9.630163651,25.66998167,2408.143,468.526499,17350
-0.115992578,0.093640645,0.149073299,0.317,-0.608,0.925,-0.050936413,0.275654301,4.078530517,1.188449105,4.847125943,5.522241622,-51.58669521,9.393798979,25.34602348,2375.528,455.123938,17340
-0.116572754,0.093157258,0.149222926,0.32,-0.652,0.972,-0.048556972,0.249455282,4.369301806,1.188578733,5.193259205,5.922807527,-49.02535857,9.393885607,25.41849035,2387.41,456.038024,17330
-0.117958984,0.094156736,0.150929828,0.422,-0.706,1.128,-0.070959122,0.352733773,4.677670483,1.188779428,5.560718442,6.334089502,-41.86880704,9.531975414,25.70282893,2415.8,466.530568,17320
-0.116665918,0.09241283,0.148832347,0.32,-0.603,0.923,-0.062406168,0.08655322,4.051538602,1.189850052,4.820723415,5.510355332,-52.28794668,9.35676993,25.39402572,2389.318,453.653864,17310
-0.116192773,0.0935968,0.149201614,0.288,-0.571,0.859,-0.062074165,0.164840543,3.82703636,1.18976013,4.553255279,5.196017427,-55.55117456,9.424181271,25.36901197,2379.628,455.907768,17300
-0.117710889,0.094130366,0.150719538,0.305,-0.688,0.993,-0.073996834,0.254364535,4.564769839,1.190273907,5.433326431,6.202805516,-47.72358243,9.446446733,25.68586657,2410.719,465.231443,17290
-0.116790576,0.09368811,0.14972475,0.295,-0.603,0.898,-0.022522441,0.229912747,4.027390273,1.186225349,4.777392431,5.438815202,-52.89928649,9.424380972,25.48801165,2391.871,459.110413,17280
-0.118611719,0.093837601,0.151242306,0.305,-0.632,0.937,-0.051420849,0.28396802,4.178724954,1.186067,4.95624777,5.63441279,-50.59549817,9.526413048,25.80386513,2429.168,468.464338,17270
-0.118038477,0.094951395,0.151488776,0.278,-0.654,0.932,-0.08137178,0.237722335,4.317151517,1.19159537,5.144297761,5.879520132,-50.52433703,9.59497258,25.75418982,2417.428,469.992434,17260
-0.115975586,0.09215418,0.148130785,0.276,-0.625,0.901,-0.118048872,0.309381231,4.219244498,1.190784373,5.024210414,5.734473653,-53.72277636,9.280755636,25.27283529,2375.18,449.3871,17250
-0.116972559,0.093747274,0.149903738,0.366,-0.688,1.054,-0.092853735,0.348050509,4.589612025,1.190626698,5.464514613,6.240184799,-45.19225872,9.48304421,25.50488953,2395.598,460.208758,17240
-0.116965479,0.09376783,0.14991107,0.3,-0.613,0.913,-0.068350802,0.273953575,4.089090939,1.18962887,4.864500635,5.551227893,-52.21840654,9.513717541,25.49368228,2395.453,460.253779,17230
-0.116359277,0.093162908,0.149059749,0.281,-0.776,1.057,-0.082589403,0.38385291,5.205966097,1.189968832,6.194937394,7.072012815,-45.32394241,9.380975358,25.38357572,2383.038,455.041204,17220
-0.116803564,0.093042625,0.149331854,0.286,-0.654,0.94,-0.091382481,0.266008292,4.379507664,1.190131868,5.212191636,5.947719674,-51.0094994,9.473314904,25.42379572,2392.137,456.704055,17210
-0.11765874,0.092263261,0.149519526,0.305,-0.659,0.964,-0.075852671,0.316590532,4.407451117,1.187193358,5.232496694,5.95701826,-50.10785267,9.42508365,25.54475632,2409.651,457.852693,17200
-0.117263623,0.0931502,0.149758863,0.33,-0.557,0.887,-0.045876536,0.223248941,3.719312426,1.18787605,4.418082155,5.039084013,-53.99414876,9.395530954,25.54712266,2401.559,459.319645,17190
-0.117639941,0.091236023,0.148872992,0.234,-0.71,0.944,-0.058619702,0.136293201,4.769165918,1.184155614,5.647434598,6.422249303,-51.77184069,9.333367461,25.49927296,2409.266,453.901676,17180
-0.11742666,0.093948643,0.150384069,0.276,-0.718,0.994,-0.046544695,0.32403858,4.774441914,1.186488589,5.664820852,6.44240772,-47.5953172,9.517383925,25.59259021,2404.898,463.162738,17170
-0.117302197,0.094716871,0.150768336,0.278,-0.627,0.905,-0.08219729,0.223935775,4.158698157,1.19045546,4.950744927,5.647193814,-52.0043657,9.584127176,25.60230209,2402.349,465.532745,17160
-0.116795459,0.094784628,0.150417103,0.281,-0.61,0.891,-0.07057782,0.24278841,4.055389893,1.190654035,4.828566338,5.507688365,-52.7687988,9.552710978,25.52417107,2391.971,463.366245,17150
-0.117213477,0.094285635,0.150428654,0.344,-0.703,1.047,-0.079225972,0.417922851,4.673311771,1.190078045,5.561605736,6.341968741,-45.27460821,9.610889532,25.54295409,2400.532,463.437414,17140
-0.116688721,0.093377031,0.149450753,0.356,-0.669,1.025,-0.084783813,0.284022539,4.47639097,1.190336458,5.328411373,6.077646788,-46.65560886,9.52574119,25.40765678,2389.785,457.431603,17130
-0.1178104,0.09308303,0.150145732,0.278,-0.649,0.927,-0.065944138,0.265631704,4.322467176,1.186919579,5.13042092,5.843794132,-51.70816021,9.435881034,25.63018238,2412.757,461.695815,17120
-0.116793701,0.094542181,0.150263078,0.312,-0.64,0.952,-0.054143176,0.297010878,4.259196659,1.189523094,5.066412789,5.775472448,-49.63138146,9.522245973,25.51680825,2391.935,462.417769,17110
-0.11661416,0.095367874,0.150644926,0.31,-0.635,0.945,-0.060409183,0.268070275,4.215210017,1.191146682,5.020933425,5.729818156,-49.35888657,9.593909085,25.51925819,2388.258,464.770942,17100
-0.116792383,0.093368995,0.149526686,0.298,-0.784,1.082,-0.077614022,0.530921119,5.243211229,1.188179355,6.229875335,7.091158619,-44.26062407,9.551115033,25.41707828,2391.908,457.896548,17090
-0.117590088,0.093119674,0.149995675,0.317,-0.757,1.074,-0.095772486,0.357023358,5.046812197,1.189406165,6.002709539,6.846830924,-44.53137872,9.438197359,25.59054662,2408.245,460.773425,17080
-0.11525127,0.093654437,0.148505922,0.303,-0.596,0.899,-0.047890658,0.178652278,4.013307975,1.189818158,4.775106702,5.445360611,-52.98457979,9.51129472,25.16394564,2360.346,451.6661,17070
-0.117051855,0.093385075,0.149739471,0.393,-0.601,0.994,-0.08421833,0.315147944,4.013637802,1.190309871,4.777472696,5.448776224,-47.94873786,9.562160351,25.4630118,2397.222,459.200698,17060
-0.117002148,0.094957893,0.150686775,0.366,-0.647,1.013,-0.070592151,0.238681555,4.293674749,1.192289591,5.119303711,5.852903452,-46.20543763,9.560339205,25.57322532,2396.204,465.029204,17050
-0.116674561,0.093986525,0.149821293,0.276,-0.771,1.047,-0.068400751,0.324723691,5.146130993,1.188791145,6.117674954,6.973853384,-45.23416246,9.420730636,25.49011049,2389.495,459.702679,17040
-0.116495459,0.093773623,0.149548268,0.269,-0.632,0.901,-0.045157593,0.257086086,4.226060324,1.187702458,5.019302234,5.715607583,-52.69638068,9.495416519,25.41266888,2385.827,458.028735,17030
-0.11782085,0.0946095,0.151104964,0.305,-0.591,0.896,-0.036398042,0.18567583,3.91118852,1.18777845,4.645625439,5.295161403,-52.53807734,9.610696881,25.68142092,2412.971,467.613903,17020
-0.116773486,0.091568729,0.148394337,0.291,-0.571,0.862,-0.034975469,0.089936578,3.847855731,1.184747714,4.558738282,5.189709893,-56.53684601,9.392805752,25.3381815,2391.521,450.987607,17010
-0.118248584,0.094124165,0.151135985,0.269,-0.762,1.031,-0.07998452,0.333258239,5.04181714,1.187398835,5.986647798,6.819505952,-46.05828822,9.582713004,25.73596957,2421.731,467.805921,17000
-0.117706934,0.093241371,0.15016283,0.251,-0.681,0.932,-0.074201529,0.209886221,4.535077025,1.187795181,5.386742636,6.135829389,-51.34912701,9.381917533,25.64233032,2410.638,461.80097,16990
-0.116979932,0.091814508,0.148708468,0.298,-0.662,0.96,-0.07322763,0.311388545,4.451663113,1.186163462,5.28040013,6.005490665,-50.70612218,9.338326084,25.41549078,2395.749,452.898987,16980
-0.117418604,0.093727564,0.150239757,0.264,-0.591,0.855,-0.058188194,0.151976873,3.93371243,1.188404138,4.674840129,5.329700492,-55.64117981,9.515100776,25.57520975,2404.733,462.274245,16970
-0.117415332,0.094366435,0.150636597,0.312,-0.747,1.059,-0.057197722,0.381294186,4.958954306,1.188173371,5.892097453,6.718947027,-44.60741182,9.56342682,25.60478479,2404.666,464.71955,16960
-0.116975049,0.094558778,0.150414509,0.312,-0.588,0.9,-0.051784208,0.240648874,3.909197355,1.188790077,4.647215026,5.294425237,-52.48372922,9.37081322,25.60799093,2395.649,463.350261,16950
-0.116927197,0.093628971,0.149794372,0.337,-0.64,0.977,-0.09184092,0.322555757,4.272523682,1.190676505,5.087193563,5.803698343,-49.05821954,9.447075593,25.500822,2394.669,459.537485,16940
-0.116886377,0.09339816,0.149618319,0.3,-0.632,0.932,-0.055570555,0.313636404,4.22408168,1.186420315,5.011536319,5.701510655,-51.23439337,9.409203995,25.48970552,2393.833,458.457935,16930
-0.116403027,0.095023073,0.150263266,0.31,-0.652,0.962,-0.054421868,0.34486963,4.339051158,1.192286534,5.173392265,5.911019572,-48.84855632,9.639274242,25.43620018,2383.934,462.418928,16920
-0.116819238,0.094319777,0.150143114,0.352,-0.613,0.965,-0.085738212,0.311234786,4.082771312,1.192531668,4.868834085,5.564960552,-48.9788651,9.604329812,25.47393527,2392.458,461.679714,16910
-0.117462061,0.09406063,0.150481686,0.249,-0.686,0.935,-0.109935231,0.32382267,4.55869428,1.190477817,5.427024413,6.188878774,-50.75853868,9.585733536,25.5821691,2405.623,463.764229,16900
-0.116807861,0.093129398,0.149389294,0.242,-0.63,0.872,-0.090941841,0.148595418,4.217169661,1.190074668,5.018746784,5.72647385,-54.85417821,9.278335264,25.50285693,2392.225,457.055463,16890
-0.117113867,0.093426478,0.149813767,0.405,-0.598,1.003,0.003583513,0.225047766,3.991622482,1.185203448,4.730884731,5.380484643,-47.51212553,9.448724495,25.52004895,2398.492,459.656494,16880
-0.117162793,0.094824206,0.150727403,0.298,-0.696,0.994,-0.096481882,0.311150591,4.617607581,1.19224809,5.505333817,6.290001828,-47.22648893,9.591218532,25.58162741,2399.494,465.280002,16870
-0.116983301,0.092968108,0.149426108,0.259,-0.71,0.969,-0.101637594,0.284219398,4.75151237,1.189272958,5.650845171,6.439293756,-49.57324933,9.3353703,25.50298631,2395.818,457.280752,16860
-0.117479639,0.094539329,0.15079506,0.371,-0.676,1.047,-0.092910212,0.345127878,4.482905462,1.190722483,5.337896323,6.085316003,-45.10819678,9.640958048,25.60082788,2405.983,465.697797,16850
-0.117585254,0.093402423,0.150167588,0.298,-0.662,0.96,-0.079622486,0.194666391,4.408408015,1.188249539,5.23828879,5.967078417,-49.70835074,9.457577973,25.60364717,2408.146,461.830238,16840
-0.116417188,0.095295956,0.150446937,0.327,-0.684,1.011,-0.060149799,0.324071315,4.546453477,1.192725422,5.422670643,6.197197269,-46.33164138,9.618522165,25.46760208,2384.224,463.550072,16830
-0.116101611,0.095301053,0.150206108,0.3,-0.745,1.045,-0.063501268,0.316877862,4.959851558,1.192761396,5.915919467,6.769019822,-44.77486215,9.600553848,25.41558684,2377.761,462.067199,16820
