mean,std,rms,max,min,peak_to_peak,skewness,kurtosis,crest_factor,shape_factor,impulse_factor,clearance_factor,entropy,fft_mean,fft_std,fft_max,energy,RUL(min)
-0.116166406,0.079661804,0.140856796,0.242,-0.579,0.821,-0.034313957,0.310795082,4.110557786,1.160777175,4.771441655,5.332534896,-67.9694229,8.771079174,24.6124298,2379.088,406.336246,18660
-0.115373438,0.079565256,0.140148707,0.261,-0.544,0.805,-0.044453336,0.392538627,3.881591289,1.162350484,4.511769513,5.047528193,-69.42848195,8.788222954,24.44661725,2362.848,402.261198,18650
-0.117604785,0.079878119,0.142166801,0.439,-0.569,1.008,0.005769718,0.391729228,4.002340883,1.15832175,4.635998498,5.170820853,-54.85863923,8.674613788,24.9383352,2408.546,413.929458,18640
-0.115793701,0.080041771,0.140765288,0.217,-0.535,0.752,-0.057675831,0.343431112,3.800652895,1.163928617,4.423688665,4.953908604,-73.82582639,8.739718162,24.57690396,2371.455,405.808463,18630
-0.116027051,0.079038251,0.140389892,0.22,-0.566,0.786,-0.035437438,0.31925774,4.031629296,1.160809156,4.679952198,5.233354236,-71.56479808,8.71824021,24.56309884,2376.234,403.646908,18620
-0.116709961,0.079608364,0.141275287,0.254,-0.542,0.796,-0.028489468,0.319994849,3.83648133,1.159618555,4.448854937,4.968256658,-70.09789001,8.779616832,24.71086958,2390.22,408.754312,18610
-0.115808008,0.080035488,0.140773485,0.205,-0.496,0.701,-0.066385767,0.333708268,3.523390791,1.162883203,4.097291969,4.586923082,-79.35426071,8.831213329,24.5465416,2371.748,405.855724,18600
-0.115280762,0.080615698,0.140671763,0.247,-0.466,0.713,-0.054072234,0.302782123,3.312676198,1.166086934,3.86286843,4.332770241,-77.72741865,8.945927617,24.44197067,2360.95,405.269398,18590
-0.117589258,0.0801895,0.142329159,0.247,-0.632,0.879,-0.040357189,0.326399468,4.440411264,1.161213429,5.156265188,5.770527135,-62.98764212,8.726856998,24.9375614,2408.228,414.875432,18580
-0.116453613,0.080193046,0.141394373,0.2,-0.537,0.737,-0.044444756,0.274270688,3.79788805,1.162403665,4.414678987,4.937949595,-75.483635,8.791410647,24.6959997,2384.97,409.443712,18570
-0.117921191,0.079571893,0.142257139,0.227,-0.593,0.82,-0.06181703,0.504022026,4.16850785,1.158250484,4.828176235,5.386735856,-68.07821205,8.758815212,24.95033683,2415.026,414.455676,18560
-0.117397656,0.080028728,0.142080284,0.242,-0.588,0.83,-0.048328976,0.316977863,4.138505248,1.16074218,4.803737602,5.372068526,-66.89124326,8.816145332,24.85881161,2404.304,413.425808,18550
-0.116865332,0.080263592,0.141773587,0.208,-0.669,0.877,-0.06428866,0.479063626,4.718791504,1.160542999,5.476360445,6.110390415,-63.15790279,8.803125766,24.77602065,2393.402,411.642882,18540
-0.118711768,0.08024102,0.143286793,0.237,-0.586,0.823,-0.04778432,0.380114168,4.089700021,1.159106546,4.740398064,5.289409013,-67.39200617,8.79892194,25.13300375,2431.217,420.477031,18530
-0.118556689,0.080149646,0.143107143,0.334,-0.552,0.886,-0.01611908,0.422794424,3.857249812,1.158911205,4.470210027,4.996224422,-62.64639609,8.825931132,25.08731579,2428.041,419.423321,18520
-0.116906982,0.081101648,0.142283941,0.278,-0.62,0.898,-0.046017918,0.425716745,4.357484025,1.163437685,5.069661127,5.676897965,-60.88503337,8.897314126,24.80616088,2394.255,414.611863,18510
-0.117861475,0.078838718,0.141798698,0.256,-0.508,0.764,0.013267052,0.263577536,3.582543482,1.154760733,4.136980538,4.606190425,-73.59338027,8.63105607,24.93567629,2413.803,411.788711,18500
-0.117109619,0.080671608,0.142206087,0.266,-0.725,0.991,-0.114394746,0.56257886,5.098234641,1.164263488,5.935688447,6.646380827,-55.71662277,8.833936931,24.83934857,2398.405,414.158259,18490
-0.1169146,0.080613938,0.142012783,0.212,-0.576,0.788,-0.061196484,0.406308242,4.055972897,1.161840204,4.712392377,5.268650472,-70.20066804,8.936656408,24.76069487,2394.411,413.033075,18480
-0.116595117,0.079096254,0.140892295,0.251,-0.464,0.715,0.005103619,0.282718199,3.293295778,1.158141258,3.814101715,4.255590091,-78.5754806,8.730709649,24.67241362,2387.868,406.541082,18470
-0.116935303,0.079375186,0.141330411,0.244,-0.537,0.781,-0.057135547,0.439070604,3.799606853,1.161054297,4.411549864,4.933980308,-71.57420019,8.773873496,24.74109195,2394.835,409.073361,18460
-0.116750293,0.079454473,0.141221968,0.288,-0.557,0.845,-0.008155825,0.447541817,3.944145574,1.157989989,4.56728109,5.094785369,-66.12401279,8.892056799,24.66808803,2391.046,408.445834,18450
-0.116991553,0.079396352,0.14138884,0.227,-0.591,0.818,-0.045741867,0.500401364,4.179962145,1.159064552,4.844845951,5.407749503,-68.18885648,8.853654494,24.72509012,2395.987,409.411669,18440
-0.117294092,0.080173191,0.142076193,0.271,-0.62,0.891,-0.084020267,0.484706904,4.363855671,1.161981129,5.070717938,5.669270562,-62.23725159,8.89843438,24.81893968,2402.183,413.402001,18430
-0.114806689,0.081291551,0.140672998,0.208,-0.549,0.757,-0.041766769,0.491107375,3.902667958,1.164745555,4.545615158,5.092954416,-72.26882864,9.002881062,24.37538161,2351.241,405.276513,18420
-0.117712744,0.080463174,0.142585457,0.286,-0.525,0.811,-0.071935734,0.480175041,3.682002445,1.161958847,4.278335317,4.782313971,-68.32646371,9.022035892,24.87468413,2410.757,416.370943,18410
-0.117359229,0.080061871,0.142067209,0.264,-0.569,0.833,-0.061002229,0.494202789,4.005146619,1.161657143,4.652607178,5.2024788,-66.5661613,8.943387368,24.80807212,2403.517,413.349719,18400
-0.1166896,0.080735316,0.141896631,0.295,-0.649,0.944,-0.050128625,0.520443042,4.573751994,1.161820028,5.313876667,5.935319631,-58.2042194,8.96606714,24.71494446,2389.803,412.357713,18390
-0.117531592,0.079414838,0.141846366,0.266,-0.5,0.766,-0.006000023,0.334123663,3.524940497,1.157923518,4.081611503,4.558013994,-73.13257238,8.842528567,24.8350259,2407.047,412.065619,18380
-0.118024561,0.080675705,0.142962814,0.264,-0.532,0.796,-0.059463313,0.377096245,3.721247394,1.161786907,4.323296501,4.834819995,-69.28346919,8.978143616,24.96502283,2417.143,418.577741,18370
-0.116598486,0.081788872,0.142424108,0.232,-0.588,0.82,-0.0797992,0.369832214,4.128514528,1.16669676,4.816724525,5.405473358,-66.44296416,9.01142434,24.75182756,2387.937,415.429153,18360
-0.117104541,0.079545839,0.141566288,0.229,-0.637,0.866,-0.100654471,0.547114688,4.499658832,1.16217997,5.229413366,5.849045734,-64.51651376,8.823465831,24.76768553,2398.301,410.439967,18350
-0.117666553,0.079946423,0.142256276,0.281,-0.493,0.774,-0.02481863,0.344337538,3.465576439,1.159457142,4.018187354,4.487946571,-71.86804588,8.931272142,24.86437215,2409.811,414.450651,18340
-0.116032715,0.080466857,0.141203775,0.3,-0.498,0.798,-0.04739723,0.376307922,3.526817902,1.163657169,4.104006934,4.596987044,-69.17245637,8.907194675,24.59139742,2376.35,408.340602,18330
-0.116786865,0.079664025,0.141370183,0.281,-0.54,0.821,-0.010537834,0.490811794,3.819758785,1.158908825,4.426752166,4.942331849,-68.09800278,8.836937998,24.70915511,2391.795,409.303629,18320
-0.117756592,0.080275464,0.142515842,0.229,-0.586,0.815,-0.067840289,0.464165304,4.111823596,1.160635063,4.772326639,5.328098773,-68.19300818,8.92810718,24.90463828,2411.655,415.964469,18310
-0.117718701,0.081740334,0.14331495,0.254,-0.566,0.82,-0.096286251,0.436979378,3.949343739,1.165954142,4.604753689,5.164001421,-66.57395653,8.988314842,24.97314587,2410.879,420.642301,18300
-0.117149268,0.081260932,0.142573805,0.374,-0.61,0.984,-0.070712956,0.574806401,4.278485787,1.164186596,4.980955802,5.573342769,-55.78204984,8.986933252,24.83144824,2399.217,416.302899,18290
-0.11793374,0.08216623,0.143734674,0.303,-0.557,0.86,-0.068768256,0.393828607,3.875195767,1.164712462,4.513488801,5.05587802,-63.22972351,9.053309445,25.01980481,2415.283,423.109765,18280
-0.116211816,0.080061365,0.141120546,0.256,-0.586,0.842,-0.085734553,0.484573127,4.152478276,1.163702709,4.832250219,5.405716949,-65.97828536,8.855472582,24.61727784,2380.018,407.859372,18270
-0.117207764,0.080815735,0.142368687,0.225,-0.508,0.733,-0.080698446,0.454374293,3.568200369,1.163115489,4.150229116,4.640528598,-75.60287608,8.936287466,24.83134915,2400.415,415.105903,18260
-0.117922363,0.07948644,0.14221033,0.264,-0.591,0.855,-0.021609031,0.371638021,4.155816251,1.15747915,4.81027066,5.369024026,-65.39361416,8.914615066,24.8897698,2415.05,414.182972,18250
-0.116159424,0.080172426,0.141140461,0.269,-0.544,0.813,-0.058784706,0.569718717,3.854316455,1.161655951,4.477389647,5.00111885,-68.33393728,8.886598265,24.60352617,2378.945,407.974495,18240
-0.116775977,0.081620039,0.142472662,0.327,-0.576,0.903,-0.025523635,0.417146038,4.042880867,1.163665533,4.704561117,5.266794848,-60.26971203,8.884944141,24.8203164,2391.572,415.71245,18230
-0.118768115,0.080790432,0.143641773,0.234,-0.544,0.778,-0.056265515,0.309329886,3.787199138,1.160726489,4.395902358,4.909262952,-70.77284264,8.929762064,25.13318443,2432.371,422.563001,18220
-0.116545264,0.080231105,0.141491444,0.251,-0.667,0.918,-0.015241832,0.427812089,4.714065969,1.160433334,5.470359289,6.113515239,-60.3518365,8.832950757,24.70138594,2386.847,410.006091,18210
-0.1165646,0.079260464,0.14095931,0.244,-0.491,0.735,-0.019761642,0.348474763,3.48327471,1.157606291,4.032260716,4.495732983,-75.87613163,8.861520658,24.6305716,2387.243,406.927915,18200
-0.117231592,0.083030904,0.143657152,0.535,-0.625,1.16,-0.035065384,0.590375196,4.350636172,1.167776969,5.080572723,5.707708506,-46.14547793,9.129832264,24.91507675,2400.903,422.653485,18190
-0.117009668,0.080341476,0.141936659,0.256,-0.588,0.844,-0.018246703,0.362509167,4.142692977,1.160470587,4.807473352,5.374474973,-65.35806216,8.825781475,24.80097892,2396.358,412.59039,18180
-0.117209229,0.080790745,0.142355709,0.264,-0.515,0.779,-0.027239646,0.322289862,3.617698262,1.162332505,4.204968283,4.705810862,-70.62819216,8.993993046,24.80912018,2400.445,415.030227,18170
-0.117906982,0.080464579,0.142746646,0.222,-0.496,0.718,-0.040762185,0.219989986,3.474687595,1.161230082,4.034911761,4.51413159,-76.78497315,8.804356677,24.9901574,2414.735,417.312869,18160
-0.116591357,0.079071347,0.140875202,0.22,-0.557,0.777,-0.055513873,0.419448076,3.953854138,1.159346942,4.583888704,5.114660979,-72.39734702,8.801410899,24.64494516,2387.791,406.442445,18150
-0.116826904,0.079868248,0.141518418,0.259,-0.762,1.021,-0.091644732,0.612885891,5.384458167,1.161540207,6.254264656,6.989796933,-54.67096125,8.849287442,24.725903,2392.615,410.162433,18140
-0.117331641,0.081655978,0.142948986,0.22,-0.588,0.808,-0.103165224,0.417541617,4.113355506,1.165693624,4.794912286,5.371529347,-67.53386365,8.884088013,24.93012621,2402.952,418.496772,18130
-0.115904346,0.079655931,0.140637423,0.242,-0.503,0.745,-0.028996172,0.393122325,3.576572932,1.160581908,4.150905839,4.640631077,-75.09873862,8.802179372,24.55030372,2373.721,405.071559,18120
-0.116083936,0.079535703,0.140717476,0.254,-0.61,0.864,-0.060155628,0.437919045,4.334927088,1.161553313,5.035248919,5.62838649,-64.7583665,8.795684244,24.57924683,2377.399,405.532839,18110
-0.117633984,0.07969307,0.142087085,0.203,-0.5,0.703,-0.072958557,0.310372844,3.518968673,1.160513497,4.083810642,4.559676764,-79.36129842,8.83298411,24.87638217,2409.144,413.465388,18100
-0.117014404,0.080997446,0.142312884,0.251,-0.493,0.744,-0.039364993,0.413120714,3.464197932,1.162215449,4.026144354,4.502342708,-73.80645017,9.063442314,24.75953909,2396.455,414.780561,18090
-0.116438574,0.079917143,0.141225675,0.293,-0.579,0.872,-0.023383804,0.487390502,4.099821081,1.160809908,4.759112932,5.318232686,-63.72396509,8.868690193,24.6469855,2384.662,408.467278,18080
-0.117231201,0.079330769,0.141550434,0.227,-0.574,0.801,-0.037005798,0.281656407,4.055091763,1.159308952,4.701104181,5.250528789,-69.9165285,8.755653284,24.80214344,2400.895,410.348041,18070
-0.1167479,0.0797459,0.14138416,0.283,-0.505,0.788,-0.009794783,0.246668215,3.571828687,1.159794971,4.14258895,4.626304067,-70.71536295,8.849416291,24.70217351,2390.997,409.384567,18060
-0.116799316,0.080809551,0.142029095,0.281,-0.659,0.94,-0.079306238,0.424283577,4.639894389,1.164825586,5.404667703,6.052066154,-58.56211011,8.911768013,24.76081023,2392.05,413.127962,18050
-0.117900635,0.080727116,0.142889562,0.247,-0.674,0.921,-0.07286052,0.426127794,4.71692956,1.162307743,5.482523749,6.131630958,-59.768075,8.798987159,25.00818079,2414.605,418.148905,18040
-0.116584863,0.080815358,0.141856098,0.286,-0.579,0.865,-0.051189368,0.328786235,4.08160107,1.163657486,4.74958564,5.31985814,-63.59924228,8.975861402,24.69657449,2387.658,412.122162,18030
-0.116038184,0.078684176,0.14020007,0.212,-0.503,0.715,-0.072875353,0.401011207,3.587730026,1.160290818,4.162810207,4.648524912,-78.79571286,8.761148949,24.52664695,2376.462,402.5561,18020
-0.117658936,0.081626459,0.143200922,0.266,-0.513,0.779,-0.017337526,0.454612767,3.582379179,1.161006583,4.159165811,4.645395556,-70.06133784,9.004504047,24.94806065,2409.655,419.973201,18010
-0.116657031,0.081579134,0.14235174,0.278,-0.723,1.001,-0.059859512,0.704651072,5.078968465,1.163319057,5.908460804,6.609683549,-54.45024743,9.068814517,24.72798282,2389.136,415.007088,18000
-0.116802686,0.08041875,0.141809882,0.278,-0.569,0.847,-0.096580879,0.49210051,4.012414302,1.163658244,4.669078979,5.225634822,-65.43018497,8.880144361,24.74669625,2392.119,411.853675,17990
-0.117725293,0.08063925,0.142695246,0.261,-0.564,0.825,-0.033115119,0.44239139,3.952479251,1.160147902,4.58546051,5.121320781,-66.91039895,9.039933527,24.88227872,2411.014,417.012394,17980
-0.116408447,0.079998824,0.141247083,0.334,-0.647,0.981,-0.000345634,0.478678552,4.580625573,1.160235701,5.314605322,5.935327342,-57.05310702,8.868265185,24.64653374,2384.045,408.591123,17970
-0.116812158,0.079458085,0.141275148,0.269,-0.554,0.823,-0.092105147,0.459520623,3.921425719,1.161122887,4.553257151,5.085576029,-67.8073831,8.820952197,24.70556397,2392.313,408.753511,17960
-0.118015283,0.080659471,0.142945994,0.249,-0.586,0.835,-0.060750113,0.429503184,4.099450307,1.161917629,4.763223581,5.327256323,-65.89425221,8.984223718,24.95995429,2416.953,418.479253,17950
-0.116382861,0.080418124,0.141463936,0.3,-0.474,0.774,-0.08477749,0.373120551,3.350677316,1.165716247,3.905938987,4.380510969,-71.44630993,8.909764235,24.65489268,2383.521,409.846683,17940
-0.116894043,0.079102146,0.141143072,0.208,-0.505,0.713,-0.008820294,0.348667009,3.577929774,1.156987295,4.139619291,4.617205723,-79.02899267,8.779485701,24.71342296,2393.99,407.989592,17930
-0.117313477,0.080320593,0.142175418,0.229,-0.693,0.922,-0.09202445,0.674840214,4.874260339,1.161445259,5.661186562,6.325602316,-60.09679757,8.981539525,24.80246051,2402.58,413.979636,17920
-0.116933398,0.079531977,0.141416955,0.273,-0.574,0.847,-0.042536201,0.456762521,4.058919252,1.159259296,4.705339874,5.250191839,-65.9977985,8.831006062,24.73081906,2394.796,409.574504,17910
-0.116898535,0.082415099,0.143029774,0.283,-0.591,0.874,-0.054106223,0.576554607,4.132006822,1.166540994,4.820155345,5.40800744,-61.84229245,9.026323024,24.8467309,2394.082,418.96993,17900
-0.118006396,0.08121018,0.143250141,0.259,-0.498,0.757,-0.046985337,0.185844436,3.47643637,1.162848347,4.042568287,4.526433092,-72.39766357,8.811558785,25.05617429,2416.771,420.261947,17890
-0.116820996,0.080415928,0.141823364,0.237,-0.513,0.75,-8.95E-05,0.280577256,3.617175515,1.160526493,4.197828015,4.692782306,-73.84983566,8.744400243,24.79823634,2392.494,411.931988,17880
-0.117565576,0.08272379,0.143752879,0.349,-0.623,0.972,-0.021265257,0.436079028,4.33382625,1.16477979,5.047953229,5.659418273,-55.37838812,9.105315935,24.96740824,2407.743,423.216951,17870
-0.117847266,0.080241668,0.142571748,0.276,-0.557,0.833,-0.062136144,0.436510519,3.906804875,1.159675101,4.530624338,5.057115905,-66.44909218,8.945583456,24.91312035,2413.512,416.290884,17860
-0.11703833,0.079523903,0.141499194,0.354,-0.52,0.874,-0.037037742,0.36421363,3.674932592,1.160746978,4.265666901,4.769357341,-63.76523588,8.84480265,24.7457808,2396.945,410.051009,17850
-0.116952686,0.081089814,0.142314752,0.247,-0.51,0.757,-0.014962962,0.297676462,3.583606007,1.162060175,4.164365822,4.659071288,-72.41742366,8.907728787,24.810251,2395.191,414.791447,17840
-0.116955908,0.080714979,0.14210416,0.251,-0.466,0.717,-0.035762216,0.366441272,3.279284721,1.161450123,3.808725642,4.259347831,-76.91954552,8.97617522,24.76150891,2395.257,413.564769,17830
-0.115343555,0.080974348,0.140928992,0.339,-0.598,0.937,-0.024242169,0.406559633,4.243271688,1.164380078,4.940781018,5.538849947,-58.40487744,8.981771056,24.46523744,2362.236,406.752884,17820
-0.116461914,0.080834022,0.14176571,0.232,-0.562,0.794,-0.065155186,0.363705266,3.964287267,1.163540532,4.612608916,5.166087175,-69.24237591,8.904400004,24.69993007,2385.14,411.59714,17810
-0.117214063,0.080344788,0.142107078,0.312,-0.571,0.883,-0.036865189,0.407631021,4.018096846,1.161740558,4.667986074,5.223929721,-62.76369564,8.845959026,24.83326861,2400.544,413.581752,17800
-0.116291553,0.081260053,0.141869382,0.312,-0.498,0.81,-0.011502505,0.36575617,3.510271169,1.163833117,4.085369835,4.580373402,-67.74156436,8.97954477,24.66834478,2381.651,412.199351,17790
-0.116662305,0.079496733,0.141173028,0.22,-0.515,0.735,-0.033638549,0.324223375,3.648005615,1.159796259,4.230943265,4.725059245,-75.63349557,8.893415168,24.65358161,2389.244,408.162794,17780
-0.118206836,0.078520633,0.14190964,0.195,-0.505,0.7,-0.027110013,0.229036413,3.558602505,1.155894484,4.113369006,4.583013644,-80.75855359,8.627924,24.98309266,2420.876,412.433324,17770
-0.116680957,0.081052509,0.142070246,0.234,-0.654,0.888,-0.037118749,0.524554094,4.603356558,1.162970486,5.353567814,5.995065335,-61.872852,8.866433436,24.77048323,2389.626,413.367396,17760
-0.116645508,0.080184603,0.141547678,0.261,-0.542,0.803,-0.007061185,0.354966828,3.829098492,1.160426576,4.443387654,4.96734103,-68.93530389,8.861976462,24.70730617,2388.9,410.33206,17750
-0.117412988,0.080691458,0.142467264,0.281,-0.576,0.857,-0.046948915,0.417949731,4.043034066,1.162323507,4.699313536,5.258678165,-64.01420719,8.920540185,24.86841951,2404.618,415.680946,17740
-0.116781738,0.08079441,0.142006025,0.291,-0.652,0.943,-0.103531577,0.693086091,4.591354498,1.164351956,5.34595259,5.987786661,-58.45132773,8.974768093,24.73349766,2391.69,412.993762,17730
-0.116442236,0.081163602,0.141937749,0.266,-0.52,0.786,-0.047096718,0.36818599,3.663577891,1.165094951,4.268416102,4.783180568,-69.90070548,8.949073207,24.70205488,2384.737,412.596729,17720
-0.118924365,0.080599882,0.143664003,0.298,-0.503,0.801,-0.060810234,0.4298344,3.501225016,1.16029082,4.062439244,4.537147747,-68.91270386,9.001320242,25.1258275,2435.571,422.693799,17710
-0.116220166,0.081009758,0.141667597,0.254,-0.52,0.774,-0.065765642,0.340178401,3.670564138,1.164681161,4.275036901,4.786925774,-70.78042409,9.041591487,24.6146751,2380.189,411.027619,17700
-0.118059668,0.080426586,0.142851394,0.273,-0.491,0.764,-0.003037765,0.26954075,3.437138306,1.158709923,3.982646263,4.445670512,-72.0211488,8.9200568,24.97616766,2417.862,417.925548,17690
-0.1172125,0.080206599,0.142027704,0.259,-0.667,0.926,-0.026427511,0.401547906,4.696266858,1.159886952,5.447138651,6.08757657,-59.81913432,8.906310063,24.80257089,2400.512,413.119872,17680
-0.11702959,0.081773186,0.14276827,0.249,-0.51,0.759,-0.034313414,0.353323512,3.572222325,1.164533402,4.159972216,4.660706379,-71.59881621,9.074891101,24.81084099,2396.766,417.43931,17670
-0.116950684,0.079882156,0.141628462,0.242,-0.518,0.76,-0.056528627,0.424792507,3.657456928,1.160424597,4.24420298,4.738674537,-73.45731127,8.946767471,24.715775,2395.15,410.800564,17660
-0.118208789,0.080379505,0.142948182,0.247,-0.515,0.762,-0.003991544,0.299274538,3.602704101,1.158511241,4.173773198,4.660251632,-72.43359602,8.934413614,24.99675992,2420.916,418.49206,17650
-0.116811816,0.079943424,0.141548407,0.269,-0.557,0.826,-0.071713963,0.349914088,3.93504958,1.162139853,4.573077941,5.111178635,-67.26717087,8.887265708,24.71441129,2392.306,410.336288,17640
-0.117202197,0.081153435,0.142556077,0.22,-0.586,0.806,-0.08187762,0.442198917,4.11066307,1.163939737,4.784564091,5.357921196,-68.21116918,8.94829526,24.84847455,2400.301,416.199373,17630
-0.117385107,0.080539751,0.142358403,0.269,-0.581,0.85,-0.010532873,0.452066677,4.08124837,1.159835325,4.733576028,5.288379097,-64.88059427,8.898823592,24.86073348,2404.047,415.045937,17620
-0.117511572,0.081171792,0.14282097,0.264,-0.554,0.818,-0.033428757,0.309813487,3.8789822,1.162013788,4.507430798,5.043726093,-66.97249139,9.079758475,24.86162093,2406.637,417.747547,17610
-0.116913379,0.081123147,0.142301452,0.288,-0.598,0.886,-0.031320369,0.420513129,4.202346451,1.16345591,4.889244814,5.472068122,-61.94096183,9.01437594,24.76665655,2394.386,414.71392,17600
-0.116923584,0.081434413,0.142487501,0.386,-0.569,0.955,-0.022761123,0.383745684,3.993332711,1.164070386,4.648520351,5.208547011,-57.06644373,9.02035012,24.78743451,2394.595,415.799051,17590
-0.11628125,0.081818361,0.14218148,0.239,-0.603,0.842,-0.090697665,0.381800269,4.241058682,1.168289198,4.954783047,5.568855617,-64.65771656,9.040646541,24.68176953,2381.44,414.01494,17580
-0.117391943,0.080784848,0.142502842,0.244,-0.491,0.735,-0.062318333,0.335327959,3.445545315,1.162560517,4.005654941,4.4765531,-74.54142076,8.944306388,24.86200815,2404.187,415.888589,17570
-0.117717676,0.080574858,0.142652581,0.242,-0.579,0.821,-0.019381012,0.30682257,4.058811945,1.160978138,4.712191935,5.270093135,-67.36397078,8.878136469,24.93463186,2410.858,416.763062,17560
-0.117342969,0.08240704,0.143388607,0.269,-0.544,0.813,-0.026251269,0.43296569,3.793885813,1.163921148,4.415783929,4.944136693,-66.55756065,9.10485854,24.90313726,2403.184,421.07479,17550
-0.116748682,0.08032934,0.141714705,0.261,-0.522,0.783,-0.0321051,0.34564181,3.683456848,1.160913395,4.276174396,4.780979426,-70.74382117,8.944679144,24.70709829,2391.013,411.301019,17540
-0.117131006,0.079809108,0.141736256,0.188,-0.488,0.676,-0.060361859,0.239158705,3.443014609,1.160933913,3.997112422,4.46675735,-82.64715176,8.921423853,24.75500841,2398.843,411.426125,17530
-0.116732861,0.080963466,0.142062112,0.269,-0.505,0.774,-0.047446622,0.393816948,3.554783124,1.164133707,4.138242855,4.634704394,-70.99751301,8.956638539,24.7419632,2390.689,413.320065,17520
-0.116356348,0.079655982,0.141010195,0.249,-0.508,0.757,-0.020333366,0.260823431,3.602576395,1.160771796,4.181769071,4.672867309,-73.7458916,8.819069768,24.63167191,2382.978,407.221762,17510
-0.117696094,0.079483083,0.142020882,0.264,-0.54,0.804,-0.064779114,0.37391606,3.802257752,1.159899692,4.410237596,4.925387941,-69.52774889,8.898812534,24.85127627,2410.416,413.080186,17500
-0.117426367,0.081096035,0.142707808,0.247,-0.608,0.855,-0.001163803,0.328374588,4.26045363,1.160797488,4.94552387,5.529551422,-64.11258143,8.992001283,24.87211232,2404.892,417.08582,17490
-0.116316211,0.079951566,0.141144301,0.276,-0.508,0.784,0.00705344,0.307092979,3.599153459,1.1597845,4.174242394,4.666531491,-70.82097807,8.904839376,24.6126276,2382.156,407.996698,17480
-0.117930029,0.080859549,0.142988665,0.286,-0.552,0.838,-0.031148727,0.363283548,3.860445849,1.161702891,4.484691103,5.01789205,-65.77144078,8.916062333,24.98112989,2415.207,418.729133,17470
-0.11621709,0.080875206,0.141588174,0.288,-0.493,0.781,-0.044755263,0.276461424,3.481929225,1.165678613,4.058810429,4.559450547,-70.30349501,8.849082199,24.67513078,2380.126,410.56688,17460
-0.116915088,0.080025947,0.141680239,0.249,-0.542,0.791,-0.047096384,0.425176191,3.825515863,1.160483439,4.439447805,4.957151545,-70.39089093,8.802602852,24.77011332,2394.421,411.100979,17450
-0.118422803,0.07946198,0.142611944,0.283,-0.52,0.803,-0.037323376,0.374761306,3.646258419,1.158211259,4.223137556,4.711829526,-69.43736243,8.847220774,25.00891648,2425.299,416.525649,17440
-0.116739941,0.080010003,0.141526727,0.283,-0.676,0.959,-0.042697534,0.490055169,4.776482949,1.159787773,5.539706523,6.181294758,-57.88185179,8.864318369,24.7131301,2390.834,410.210602,17430
-0.116623535,0.080106195,0.141485163,0.288,-0.483,0.771,-0.032646188,0.280673326,3.413785513,1.161771507,3.96603874,4.437150898,-72.0382324,8.795100095,24.72174261,2388.45,409.969692,17420
-0.117467627,0.079531383,0.141858677,0.227,-0.591,0.818,-0.073159891,0.493019997,4.166118088,1.158968259,4.828398628,5.384370157,-68.11832164,8.833699347,24.8333471,2405.737,412.137149,17410
-0.116610156,0.081338254,0.142175385,0.249,-0.547,0.796,-0.028390542,0.350240234,3.847360776,1.162542147,4.472719055,5.004194159,-68.68153488,8.978706854,24.7354829,2388.176,413.979446,17400
-0.115848877,0.081069122,0.141397188,0.278,-0.481,0.759,-0.038694092,0.35826322,3.401764953,1.165133409,3.963509996,4.442438509,-72.11594919,8.94379522,24.58291146,2372.585,409.460017,17390
-0.117467725,0.079736723,0.141973981,0.227,-0.508,0.735,-0.038940259,0.223500327,3.578120416,1.159622544,4.149269101,4.632099736,-75.28564628,8.833041009,24.84713357,2405.739,412.807399,17380
-0.11685752,0.080891298,0.142123474,0.31,-0.544,0.854,-0.084406534,0.312942548,3.827657626,1.165398012,4.460744589,5.002165021,-64.34534937,8.822723486,24.80922575,2393.242,413.677198,17370
-0.116984375,0.079946968,0.141692843,0.281,-0.52,0.801,-0.033815615,0.409307175,3.669910143,1.158985181,4.253371473,4.747595338,-69.38587627,8.91944865,24.73639646,2395.84,411.174126,17360
-0.117398047,0.08114361,0.142711551,0.261,-0.591,0.852,-0.050081685,0.416705423,4.141220483,1.161790479,4.811230529,5.376991337,-64.3632627,8.940569057,24.88844082,2404.312,417.1077,17350
-0.116057227,0.07914435,0.140474581,0.361,-0.486,0.847,-0.037601949,0.342385312,3.459700655,1.160932896,4.016480302,4.490465106,-66.20215333,8.7741501,24.55604077,2376.852,404.13405,17340
-0.115846826,0.078873577,0.140148237,0.234,-0.525,0.759,-0.034821899,0.375459918,3.746033572,1.159482796,4.343461479,4.850339627,-73.91237394,8.774623282,24.49725669,2372.543,402.258499,17330
-0.117545801,0.081396605,0.142977,0.332,-0.669,1.001,-0.031374344,0.530757561,4.679074253,1.162363878,5.438786892,6.08572517,-54.51028054,8.977594142,24.92058172,2407.338,418.660814,17320
-0.117276318,0.077980363,0.14083562,0.232,-0.522,0.754,-0.050903387,0.300539216,3.706448699,1.156380911,4.286066523,4.775503031,-75.26375186,8.700188657,24.74262035,2401.819,406.214079,17310
-0.115880566,0.079596271,0.140584039,0.342,-0.474,0.816,-0.0625614,0.409442011,3.37164875,1.162891468,3.920861566,4.388965688,-68.37764476,8.802809253,24.5415229,2373.234,404.7641,17300
