mean,std,rms,max,min,peak_to_peak,skewness,kurtosis,crest_factor,shape_factor,impulse_factor,clearance_factor,entropy,fft_mean,fft_std,fft_max,energy,RUL(min)
-0.001872021,0.076181246,0.076204243,0.405,-0.305,0.71,0.00390116,0.324080276,5.314664688,1.267285125,6.735195505,8.017904952,-81.57514309,7.59621187,7.829314169,432.4553244,118.929135,7340
-0.002181689,0.075730958,0.075762377,0.312,-0.347,0.659,-0.01546422,0.352203299,4.580109739,1.266241824,5.79952651,6.880942315,-88.60354997,7.537208075,7.800119049,400.359352,117.553925,7330
-0.00195459,0.076067338,0.076092446,0.386,-0.374,0.76,-0.009484879,0.402272276,5.072776864,1.269432652,6.439548588,7.670488792,-76.64673313,7.581057466,7.822124561,434.6638545,118.580436,7320
-0.002213281,0.078587062,0.078618222,0.376,-0.378,0.754,-0.01179288,0.440153411,4.808045618,1.272787146,6.119618662,7.293127158,-75.03482102,7.893363463,8.023610599,417.3154601,126.583294,7310
-0.002240039,0.076514454,0.076547236,0.381,-0.383,0.764,0.006006875,0.307933257,5.003446476,1.262781283,6.318258561,7.493810031,-75.39746009,7.616016253,7.880407695,438.8036602,120.002138,7300
-0.002071729,0.076522015,0.076550054,0.386,-0.396,0.782,0.016290559,0.427958279,5.173085824,1.2687933,6.563576636,7.804823138,-73.91866738,7.592190005,7.902997471,370.5795442,120.010973,7290
-0.001728418,0.07693216,0.076951574,0.366,-0.415,0.781,-0.008609073,0.472579063,5.393002104,1.270853984,6.85371821,8.165899597,-73.56348402,7.830343605,7.747265441,360.1727857,121.273236,7280
-0.001999268,0.0766364,0.076662473,0.391,-0.371,0.762,0.043099757,0.429640089,5.100278964,1.267857437,6.466426615,7.679319784,-75.66348613,7.710260515,7.810065771,405.8600127,120.363721,7270
-0.001380811,0.077168823,0.077181176,0.405,-0.366,0.771,-0.01305209,0.357706622,5.247393481,1.269358937,6.660825809,7.935274292,-74.41003347,7.747362131,7.874965584,442.6431387,121.998007,7260
-0.001715918,0.075465821,0.075485326,0.332,-0.425,0.757,0.012461041,0.380708491,5.630233336,1.268613055,7.142587514,8.496912617,-77.26253944,7.489626998,7.788525122,423.7859601,116.695746,7250
-0.002054443,0.078462456,0.078489348,0.376,-0.332,0.708,0.015720019,0.416616266,4.79045898,1.271515895,6.09114474,7.252537391,-79.77970657,7.888328652,8.001788747,431.4481292,126.168631,7240
-0.001628516,0.077431607,0.07744873,0.425,-0.386,0.811,0.015315474,0.438593368,5.487501223,1.266664315,6.950821976,8.250303929,-70.6474752,7.720497784,7.955714325,420.7362546,122.845302,7230
-0.001868994,0.077417077,0.077439634,0.439,-0.371,0.81,0.002453665,0.418551967,5.668931747,1.268116616,7.188866545,8.54552079,-70.75182333,7.717219921,7.958132046,409.5199913,122.816449,7220
-0.001808838,0.077225618,0.077246799,0.361,-0.422,0.783,-0.002774814,0.311143945,5.463009513,1.263774539,6.904012328,8.202869255,-73.23772117,7.601543233,8.030403092,431.332681,122.205553,7210
-0.002231689,0.075613132,0.075646059,0.361,-0.371,0.732,-0.00711918,0.305822812,4.904419419,1.266354323,6.210732733,7.388419956,-80.204897,7.593607533,7.722198335,339.2615237,117.193241,7200
-0.002218066,0.076117425,0.076149736,0.361,-0.376,0.737,0.025000319,0.467262956,4.937640259,1.271434452,6.277885935,7.472768273,-79.28054092,7.691942452,7.726079514,300.671836,118.75906,7190
-0.002585107,0.078544636,0.078587166,0.457,-0.415,0.872,0.02207546,0.361903047,5.815198899,1.268895005,7.378876836,8.793603987,-64.62979922,7.861976747,8.050419107,404.2272294,126.483305,7180
-0.00218374,0.077871016,0.07790163,0.347,-0.356,0.703,-0.00776975,0.390931494,4.569865883,1.266595622,5.788172119,6.869035655,-80.91014997,7.872431365,7.899857735,402.8810958,124.286237,7170
-0.002199805,0.077674802,0.077705946,0.398,-0.386,0.784,-0.002440063,0.418235925,5.121873162,1.268676599,6.498000625,7.729222642,-72.92228278,7.861484524,7.871358963,367.01285,123.662624,7160
-0.001615723,0.077842217,0.077858983,0.435,-0.344,0.779,0.037773457,0.300028278,5.587023889,1.263453803,7.058946578,8.380400215,-73.08813826,7.814580017,7.945814736,398.0101936,124.150196,7150
-0.00180835,0.075691742,0.075713341,0.403,-0.3,0.703,0.032576462,0.317940555,5.322707921,1.265414011,6.735429178,7.998884571,-83.00359441,7.505414663,7.819040409,433.5297685,117.401805,7140
-0.001958203,0.076366672,0.076391775,0.447,-0.371,0.818,-0.00901954,0.487234804,5.851415319,1.269582149,7.428852437,8.83303916,-70.55415889,7.747883469,7.717733003,374.6613503,119.515202,7130
-0.001544336,0.077346696,0.077362111,0.413,-0.425,0.838,-0.039416049,0.405596534,5.4936453,1.266949458,6.960170934,8.263098309,-68.368567,7.721232748,7.937384181,330.2216126,122.570676,7120
-0.002202686,0.078392457,0.078423397,0.352,-0.378,0.73,-0.023452996,0.493912733,4.819990155,1.274805728,6.144551059,7.331020461,-77.62358348,7.88667039,7.990979053,401.3769355,125.956693,7110
-0.001431006,0.076267649,0.076281073,0.425,-0.393,0.818,0.022876609,0.425499066,5.571500023,1.26642999,7.055914719,8.373744484,-70.61019769,7.640971416,7.799084404,426.3343692,119.169067,7100
-0.002165967,0.078194035,0.078224028,0.332,-0.364,0.696,-0.015015401,0.425675571,4.653301695,1.272001051,5.919004649,7.054392662,-81.52327808,7.90074869,7.936707627,416.9257325,125.317089,7090
-0.001795752,0.07823878,0.078259385,0.439,-0.435,0.874,0.005062251,0.54148019,5.609550829,1.271933703,7.13497676,8.496271003,-64.85421817,7.83594726,8.005894071,421.7424181,125.430403,7080
-0.001498242,0.07881856,0.078832798,0.469,-0.364,0.833,0.041056551,0.492778263,5.949300434,1.269592994,7.553190151,8.972848768,-67.47352399,7.873837565,8.082314433,439.7841246,127.275214,7070
-0.002241699,0.076942643,0.076975292,0.439,-0.378,0.817,-0.025166591,0.502201468,5.703128773,1.271793334,7.253201157,8.625258481,-70.6752398,7.710744699,7.873682213,422.0567242,121.348004,7060
-0.001623145,0.078670759,0.078687501,0.464,-0.344,0.808,0.045827748,0.495909839,5.896743354,1.27360871,7.510143695,8.952869154,-69.81532724,7.851683079,8.075363546,400.2257515,126.806484,7050
-0.002071191,0.076262384,0.076290504,0.408,-0.386,0.794,0.044425696,0.391916501,5.347978819,1.267446549,6.778277298,8.060823483,-73.00903983,7.695745886,7.749929711,404.0822073,119.198536,7040
-0.001615332,0.077565987,0.077582805,0.349,-0.33,0.679,0.025247829,0.352004418,4.498419438,1.267304632,5.70086779,6.783428517,-84.05897578,7.72253968,7.98038856,420.5274313,123.270998,7030
-0.001608057,0.076879607,0.076896423,0.356,-0.361,0.717,-0.009944472,0.298331527,4.694626715,1.265769474,5.942315189,7.066090163,-80.16431678,7.635781944,7.927626204,420.4025046,121.099465,7020
-0.001794287,0.076778152,0.076799116,0.356,-0.32,0.676,0.0152151,0.396534687,4.63547005,1.269791176,5.886078964,7.002829567,-85.59841989,7.698655801,7.847753593,322.6926611,120.793173,7010
-0.00207959,0.077599473,0.077627334,0.374,-0.442,0.816,-0.06275242,0.439967145,5.693870692,1.269672555,7.22935135,8.600611868,-69.92978464,7.783232147,7.932277424,405.3366684,123.41254,7000
-0.001760889,0.078044012,0.078063875,0.332,-0.349,0.681,0.038585337,0.406258901,4.470697865,1.267402306,5.666172785,6.727183893,-83.73860382,7.73106004,8.068375325,428.2310766,124.804477,6990
-0.001420508,0.076132792,0.076146043,0.366,-0.337,0.703,-0.037742693,0.388737526,4.806553089,1.270805058,6.108191976,7.284836578,-82.52109201,7.559244088,7.851541128,420.1941327,118.747544,6980
-0.001374951,0.077737371,0.077749529,0.403,-0.378,0.781,0.052029125,0.567131498,5.183311123,1.27470591,6.607197322,7.87059183,-73.10083437,7.840569177,7.897186713,320.6580209,123.801381,6970
-0.001901758,0.076031631,0.076055411,0.417,-0.31,0.727,0.059192412,0.418231212,5.482844586,1.269412489,6.959991394,8.284424266,-79.85259488,7.656177108,7.740918364,390.2012732,118.465036,6960
-0.002535791,0.076877088,0.076918898,0.361,-0.339,0.7,0.040224147,0.350054666,4.693254975,1.26507586,5.937323575,7.051044343,-82.28615689,7.687439002,7.887029663,448.8302406,121.170265,6950
-0.002047461,0.076231806,0.076259296,0.422,-0.327,0.749,0.029508618,0.382565046,5.533751561,1.268372666,7.018859221,8.354832109,-77.46837362,7.68290907,7.756274434,334.2127711,119.101036,6940
-0.001896143,0.077480241,0.077503439,0.403,-0.352,0.755,0.046657111,0.578670838,5.199769265,1.273515653,6.621987549,7.899003707,-75.75200886,7.826886187,7.863352437,354.8164213,123.018917,6930
-0.001577197,0.076878028,0.076894205,0.356,-0.413,0.769,0.01277743,0.547503927,5.371015914,1.277850303,6.863354314,8.195749353,-75.02282312,7.778715764,7.786847248,414.4800511,121.092481,6920
-0.002376953,0.0776181,0.077654487,0.381,-0.342,0.723,0.003910655,0.331553893,4.906348818,1.266475458,6.213770366,7.378185071,-78.69592998,7.67504694,8.04409217,444.2030063,123.498892,6910
-0.001987891,0.076962973,0.076988642,0.386,-0.449,0.835,-0.008256161,0.428631972,5.832029103,1.271576903,7.415873507,8.831856441,-68.82257304,7.761960764,7.824477206,412.1139812,121.3901,6900
-0.001761182,0.078116994,0.078136844,0.444,-0.383,0.827,0.01762606,0.557651009,5.682338509,1.272523289,7.230908086,8.60883526,-68.83599661,7.90253482,7.915251268,281.0659157,125.037905,6890
-0.001712939,0.076516112,0.076535283,0.415,-0.354,0.769,-0.002410069,0.446721804,5.422335727,1.26902091,6.881057419,8.179804949,-75.31587562,7.691101681,7.802019694,371.2513079,119.964663,6880
-0.002408496,0.078411276,0.078448257,0.393,-0.361,0.754,0.00996249,0.475343793,5.009671543,1.270222259,6.363396303,7.568518167,-75.18336681,7.869285484,8.014335987,393.5262385,126.036562,6870
-0.002327637,0.07777931,0.077814131,0.403,-0.413,0.816,0.028376906,0.519588921,5.307519281,1.275770162,6.771174731,8.081348167,-69.60787743,7.800197637,7.954557487,400.3034744,124.007198,6860
-0.001596875,0.077286136,0.077302631,0.369,-0.33,0.699,0.000403491,0.397294054,4.773446837,1.271706733,6.070424481,7.234978357,-82.15589925,7.678359757,7.967257821,440.737851,122.38227,6850
-0.001418213,0.078109257,0.078122132,0.396,-0.369,0.765,0.027246947,0.448544892,5.068986116,1.272055067,6.448029475,7.689074714,-74.45062286,7.892198361,7.921083984,303.0725798,124.990821,6840
-0.001986914,0.079208033,0.079232949,0.432,-0.344,0.776,0.001791246,0.359367592,5.452277163,1.268771943,6.917696291,8.240709582,-72.36416339,7.863367226,8.174280717,430.0531018,128.570578,6830
-0.00177627,0.075360186,0.075381116,0.371,-0.454,0.825,-0.038035442,0.500611879,6.022728533,1.267777203,7.635477932,9.067602875,-71.15322013,7.551478725,7.708013928,414.6559676,116.373764,6820
-0.001262939,0.076942373,0.076952737,0.393,-0.315,0.708,0.010655696,0.356292528,5.107030805,1.267020293,6.470711665,7.686532386,-81.16510053,7.668298569,7.906117256,433.8613291,121.276903,6810
-0.0019604,0.076181751,0.076206971,0.374,-0.449,0.823,-0.016745623,0.524403628,5.891849466,1.271719283,7.492778576,8.933189785,-70.37059477,7.597774935,7.828799981,430.611528,118.937649,6800
-0.00220459,0.078522232,0.078553174,0.349,-0.356,0.705,-0.006613857,0.362245575,4.531962032,1.270257952,5.756760811,6.852052342,-80.2263782,7.883308575,8.020357449,325.0935657,126.37391,6790
-0.001957422,0.077012873,0.077037745,0.422,-0.327,0.749,-0.013293717,0.398513259,5.477834272,1.269451741,6.953846253,8.276783717,-76.7692089,7.789527549,7.806833141,307.2846471,121.544994,6780
-0.002519824,0.077794734,0.077835533,0.364,-0.378,0.742,-0.021220542,0.432396355,4.856393795,1.270484419,6.169972647,7.34912283,-76.92510182,7.867986772,7.892977014,292.4009624,124.075422,6770
-0.002006445,0.07699636,0.077022499,0.366,-0.383,0.749,0.022713991,0.412399938,4.972573022,1.266498041,6.297753991,7.483931668,-76.81845113,7.699014721,7.893298751,343.0063378,121.49689,6760
-0.001866309,0.076033511,0.076056412,0.383,-0.364,0.747,-0.004630554,0.421286714,5.035735832,1.267693528,6.383769724,7.591043176,-77.94359779,7.547203051,7.847227805,415.6440358,118.468154,6750
-0.002217529,0.077611526,0.0776432,0.378,-0.325,0.703,0.029728749,0.418159095,4.868423785,1.270677941,6.186198713,7.370295944,-81.24155537,7.769164734,7.95005888,370.481006,123.462993,6740
-0.001435254,0.078232356,0.07824552,0.386,-0.408,0.794,-0.034634248,0.463020985,5.214356031,1.270727142,6.626023739,7.889370199,-71.32678699,7.895241426,7.943125726,355.3394513,125.385962,6730
-0.001762939,0.07846343,0.078483233,0.417,-0.374,0.791,-0.035278572,0.366760934,5.313236795,1.265213909,6.722381095,7.985118596,-71.47922242,7.851950416,8.034789753,411.4943398,126.148973,6720
-0.001953369,0.077766796,0.077791325,0.361,-0.371,0.732,0.001633464,0.295722161,4.769169298,1.263315839,6.024967112,7.154477416,-78.19412997,7.664561156,8.078720074,427.313978,123.934521,6710
-0.002040088,0.07650617,0.076533365,0.371,-0.332,0.703,-0.005942218,0.355642548,4.84755895,1.266125064,6.137615887,7.283635186,-82.2047013,7.675110287,7.818976644,396.3341932,119.958651,6700
-0.002241846,0.077687208,0.077719548,0.378,-0.415,0.793,-0.05420667,0.438352614,5.339711946,1.266017216,6.760167254,8.016875946,-71.91633887,7.861265848,7.874519706,344.9390111,123.705921,6690
-0.001609131,0.076917845,0.076934675,0.359,-0.337,0.696,0.025372566,0.416632194,4.66629645,1.265054946,5.903121405,6.992391949,-82.68510616,7.66932045,7.902815609,423.857088,121.219977,6680
-0.001652979,0.07839014,0.078407566,0.371,-0.437,0.808,-0.054599621,0.443621898,5.573441757,1.268561448,7.070253343,8.394995268,-70.03480142,7.91175227,7.960272866,302.9824426,125.905845,6670
-0.002400342,0.07633647,0.076374199,0.366,-0.349,0.715,-0.010752194,0.384002146,4.79219427,1.269633148,6.084328694,7.239474967,-80.99186882,7.605548968,7.857085347,420.3378987,119.460215,6660
-0.001544531,0.076838812,0.076854334,0.369,-0.398,0.767,-0.040249241,0.360566348,5.178627915,1.265338039,6.55271489,7.776037886,-74.85478035,7.654831339,7.900590017,317.7463183,120.966936,6650
-0.002496729,0.076852143,0.076892689,0.344,-0.393,0.737,-0.011282406,0.479803378,5.111019084,1.274924296,6.516162409,7.769849953,-78.71456893,7.718159641,7.851456896,364.4271957,121.087705,6640
-0.001877393,0.078157127,0.078179672,0.327,-0.432,0.759,0.014269454,0.422583257,5.525733097,1.271992811,7.028692774,8.375732366,-74.72501416,7.852749426,7.973801356,284.5049706,125.175011,6630
-0.001780371,0.078239407,0.078259661,0.417,-0.354,0.771,-0.01626045,0.472255687,5.328415631,1.270666597,6.770639758,8.053201242,-73.61239791,7.849342307,7.992743659,361.2631784,125.431286,6620
-0.002705859,0.075955006,0.076003188,0.374,-0.4,0.774,-0.024945889,0.304753548,5.262937136,1.264073966,6.65274182,7.892469496,-74.99822593,7.520453341,7.867339318,408.4380492,118.302404,6610
-0.002043604,0.077542492,0.077569417,0.374,-0.361,0.735,0.015395827,0.272573175,4.821487849,1.263424923,6.091587912,7.234437504,-77.35355169,7.739937558,7.962863306,425.8503617,123.228455,6600
-0.001550684,0.07731368,0.077329229,0.383,-0.378,0.761,-0.023624613,0.226164777,4.952849067,1.258448934,6.232907626,7.372744854,-75.30155177,7.635349231,8.013544397,358.5152759,122.466502,6590
-0.001159717,0.076504912,0.076513702,0.391,-0.386,0.777,0.004941839,0.472841118,5.110195845,1.268948675,6.484576247,7.698837302,-74.55430292,7.581894723,7.901861049,376.0338492,119.897017,6580
-0.002463477,0.078723879,0.078762414,0.461,-0.427,0.888,-0.000411798,0.655684882,5.853045585,1.276784859,7.47307998,8.922685997,-63.69507565,7.888730118,8.05855198,429.4140647,127.048046,6570
-0.001334521,0.075622682,0.075634457,0.364,-0.378,0.742,-0.014846202,0.294393723,4.997722154,1.262920672,6.311726621,7.488987801,-78.7774401,7.490287203,7.815919723,426.7969282,117.157295,6560
-0.001642627,0.077632465,0.077649842,0.354,-0.347,0.701,0.052093344,0.309272273,4.558927523,1.26461819,5.765302674,6.840756358,-81.3568884,7.746668894,7.970447437,276.507135,123.484117,6550
-0.001707959,0.078293596,0.078312223,0.422,-0.374,0.796,0.057718226,0.421098873,5.388686226,1.271416211,6.851263026,8.166865935,-71.21628978,7.849288789,8.002971996,326.373038,125.599833,6540
-0.001913818,0.077464223,0.077487861,0.383,-0.4,0.783,-0.015181432,0.426512131,5.162098873,1.268946944,6.550429592,7.790113385,-73.13022216,7.791647705,7.895207704,308.6017301,122.969469,6530
-0.001964551,0.07661338,0.076638564,0.403,-0.352,0.755,0.044393109,0.414656612,5.258449284,1.269944789,6.677940265,7.954750815,-76.39139969,7.61147581,7.90145853,403.5711825,120.288654,6520
-0.001818555,0.075099764,0.075121779,0.374,-0.366,0.74,0.005397502,0.432637191,4.97858286,1.269005486,6.317848959,7.519984163,-79.35751297,7.522591391,7.684503635,349.7997673,115.574408,6510
-0.002142334,0.074976814,0.075007414,0.354,-0.349,0.703,0.005284577,0.264452165,4.719533457,1.261536738,5.95386484,7.061885965,-83.47878035,7.417336055,7.765233569,445.4314374,115.222777,6500
-0.00175542,0.076362142,0.076382316,0.352,-0.361,0.713,0.003465639,0.333182724,4.726224868,1.266000793,5.983404431,7.109469985,-81.56525708,7.656879835,7.805159075,390.0531393,119.485607,6490
-0.002226563,0.077848444,0.077880279,0.364,-0.354,0.718,-0.052994518,0.378813754,4.67384046,1.270196367,5.936695171,7.067163315,-79.33715168,7.686140851,8.077302337,434.6320635,124.21812,6480
-0.001797412,0.075252928,0.075274391,0.398,-0.396,0.794,0.014948306,0.438536778,5.287322752,1.270285314,6.716408441,8.000542008,-73.79230353,7.550122401,7.688005994,360.1679078,116.044471,6470
-0.00223418,0.079151473,0.079182999,0.378,-0.374,0.752,0.011272901,0.413653843,4.773752027,1.269325813,6.059446673,7.208126507,-74.718382,7.876146512,8.153346187,429.4870621,128.40852,6460
-0.000971924,0.078001058,0.078007113,0.381,-0.359,0.74,0.0210146,0.348526413,4.884169971,1.270408488,6.204890989,7.396828951,-76.71538765,7.823491097,7.964614882,404.4102315,124.623047,6450
-0.00201958,0.078229758,0.078255822,0.349,-0.381,0.73,0.00192194,0.321605457,4.868647343,1.263535055,6.151706587,7.29441542,-77.719404,7.768905916,8.071345165,403.5364432,125.418981,6440
-0.001582324,0.07754587,0.077562012,0.425,-0.371,0.796,0.038886302,0.570615961,5.479486522,1.272096952,6.970438103,8.290761188,-71.98385583,7.780011206,7.920077197,396.7996695,123.20493,6430
-0.001825928,0.076873814,0.076895496,0.376,-0.354,0.73,0.055373559,0.363647186,4.889753219,1.264327483,6.18224938,7.345984151,-78.94124614,7.742975201,7.823752473,291.0144134,121.096547,6420
-0.001708154,0.076732972,0.076751982,0.386,-0.4,0.786,0.01401271,0.377790152,5.211591797,1.269036462,6.613700015,7.874129627,-73.46070512,7.647205765,7.888278589,415.2242311,120.644951,6410
-0.001918994,0.077036834,0.077060731,0.391,-0.339,0.73,0.037830701,0.338036011,5.073920189,1.265311277,6.420088432,7.627730761,-78.70484708,7.652806608,7.945270659,413.9771387,121.617537,6400
-0.002041211,0.076457156,0.076484399,0.354,-0.369,0.723,0.009557289,0.404074747,4.824513301,1.267938023,6.117183857,7.270365528,-79.83576529,7.714645972,7.770118101,392.480341,119.8052,6390
-0.001978857,0.078023205,0.078048295,0.454,-0.386,0.84,0.039555338,0.495915714,5.816911171,1.269706008,7.385767064,8.790420565,-67.68360485,7.88832499,7.912587108,354.1275089,124.754665,6380
-0.002130713,0.076476136,0.076505812,0.337,-0.352,0.689,0.003097927,0.321805454,4.600957623,1.266973107,5.829289573,6.938241659,-83.97913343,7.674773019,7.814264436,309.1243442,119.872293,6370
-0.00195083,0.078680872,0.078705053,0.422,-0.461,0.883,-0.04094856,0.552306301,5.857311332,1.269513327,7.435934796,8.848443062,-64.05479372,7.861778012,8.070503495,312.3878346,126.863061,6360
-0.00197583,0.07719536,0.077220642,0.376,-0.388,0.764,-0.01912706,0.422889218,5.024563276,1.270440583,6.3834091,7.604372073,-75.01569125,7.728411101,7.904049173,423.807338,122.122803,6350
-0.001947119,0.076656434,0.076681159,0.41,-0.378,0.788,0.030255933,0.306522714,5.346815376,1.2620151,6.747761742,7.999417712,-73.23894522,7.616300918,7.905121215,423.8136727,120.422403,6340
-0.002346045,0.075568777,0.075605185,0.393,-0.349,0.742,0.003513138,0.390178244,5.198056194,1.268810521,6.595348387,7.838314651,-78.74025433,7.519446232,7.786970998,400.4496737,117.066629,6330
-0.002038281,0.076404291,0.076431474,0.366,-0.352,0.718,-0.012522879,0.274455003,4.788603188,1.263829952,6.051980138,7.184447934,-80.67970809,7.636974513,7.835787734,399.074022,119.639454,6320
-0.002419287,0.077348059,0.077385885,0.369,-0.339,0.708,0.02010348,0.469087334,4.768311451,1.27351929,6.072536612,7.248368691,-81.05609351,7.766286019,7.902563379,430.8568524,122.646019,6310
-0.001659082,0.07671429,0.076732228,0.522,-0.369,0.891,-0.017337993,0.415447747,6.802878157,1.267233539,8.620835363,10.25604411,-64.63412506,7.621996745,7.908477466,425.3998265,120.582858,6300
-0.001886914,0.077851172,0.077874036,0.361,-0.449,0.81,-0.023117779,0.521411661,5.765721478,1.273359817,7.341838046,8.752936835,-70.3186913,7.766798601,7.996732708,400.7772911,124.198204,6290
-0.001136035,0.076093499,0.076101979,0.459,-0.371,0.83,-0.011006881,0.468471674,6.031380591,1.268436513,7.650423363,9.084029004,-69.85284182,7.590937317,7.811156278,424.3400909,118.61015,6280
-0.00177168,0.078428765,0.078448773,0.391,-0.369,0.76,-0.018448534,0.392859486,4.984144249,1.268914381,6.324452314,7.517548941,-74.42224184,7.865987334,8.014279942,347.1659285,126.03822,6270
-0.001532715,0.078371203,0.07838619,0.354,-0.378,0.732,0.011831526,0.470675191,4.822278028,1.272936954,6.138455903,7.325891327,-77.7178503,7.883215208,7.983600403,408.3348755,125.837204,6260
-0.001753955,0.076381117,0.076401252,0.354,-0.396,0.75,0.041869183,0.415964627,5.18316113,1.270668714,6.586080687,7.844241247,-77.20038855,7.667390814,7.798627061,418.2243093,119.544859,6250
-0.002301123,0.077553935,0.077588066,0.398,-0.327,0.725,-0.01363376,0.416502405,5.129654873,1.273461482,6.532417896,7.797734631,-78.73297735,7.811486402,7.897900261,353.6856799,123.287715,6240
-0.001817627,0.076286227,0.076307877,0.4,-0.349,0.749,0.027418421,0.260093878,5.241922776,1.262819073,6.61960006,7.862366749,-77.29164778,7.588465748,7.857195382,449.144978,119.252831,6230
-0.001931104,0.075333877,0.075358624,0.378,-0.366,0.744,0.031649876,0.461004717,5.016015152,1.267497805,6.357788197,7.540264649,-78.68216227,7.618621797,7.637885894,338.1273662,116.304327,6220
-0.002282031,0.076813434,0.076847325,0.322,-0.371,0.693,-0.011202972,0.296860843,4.827754265,1.267980983,6.121500598,7.283035067,-83.2235114,7.643733788,7.913564716,433.7050717,120.944872,6210
-0.00171499,0.077853988,0.077872875,0.349,-0.366,0.715,0.022005797,0.400987884,4.699967752,1.269439721,5.966325753,7.098350169,-79.60992861,7.876372534,7.887796697,398.097977,124.194501,6200
-0.002119873,0.077526262,0.07755524,0.508,-0.354,0.862,0.031332722,0.412216043,6.550169953,1.266869504,8.298210561,9.849682181,-66.09742309,7.848204222,7.85369745,276.1770375,123.183415,6190
-0.002073047,0.076636367,0.0766644,0.403,-0.347,0.75,0.034184405,0.40536853,5.256677133,1.268572586,6.668476504,7.935227165,-77.23178184,7.756330891,7.765114098,346.4815452,120.369772,6180
-0.002400391,0.077527902,0.077565053,0.396,-0.461,0.857,-0.021401969,0.594600082,5.943398269,1.272395451,7.562352919,9.002329436,-66.56429862,7.725002195,7.97846953,427.7138972,123.21459,6170
-0.002123389,0.077465869,0.077494965,0.393,-0.33,0.723,-0.039379105,0.391485499,5.07129718,1.270235402,6.441741213,7.663630103,-78.89717569,7.782349808,7.906917634,385.6522953,122.992019,6160
-0.001664502,0.076944509,0.07696251,0.417,-0.374,0.791,0.043475603,0.472395429,5.418222442,1.270005349,6.881171485,8.186432174,-72.75129211,7.697915344,7.880762057,414.0611737,121.307709,6150
-0.002107129,0.078246156,0.078274523,0.356,-0.361,0.717,0.021834076,0.373790025,4.611973197,1.270410352,5.859098495,6.981501,-79.05118206,7.866303498,7.980667347,344.1984138,125.47893,6140
-0.001968848,0.075739195,0.075764781,0.369,-0.376,0.745,-0.011643995,0.394067287,4.962727994,1.268290996,6.294183229,7.491658637,-78.47069137,7.557018977,7.780186568,347.7816961,117.561386,6130
-0.00162168,0.074934827,0.074952373,0.342,-0.349,0.691,0.023162457,0.303941318,4.656290208,1.264589585,5.888296102,6.991071396,-85.18069051,7.498105865,7.673592857,437.1862479,115.053736,6120
-0.001884277,0.075988747,0.076012105,0.408,-0.454,0.862,-0.037582192,0.593069007,5.97273288,1.271020337,7.591464958,9.033377398,-67.36424505,7.637279138,7.750794452,363.1387102,118.330166,6110
-0.001585986,0.077830009,0.077846166,0.4,-0.437,0.837,0.013647935,0.4695647,5.613635453,1.270535456,7.132322881,8.493984725,-67.92401567,7.822067611,7.935743826,417.6365495,124.109325,6100
-0.002137402,0.077742526,0.077771903,0.374,-0.344,0.718,0.002222958,0.320281424,4.80893468,1.26594469,6.087845324,7.232533359,-79.28535197,7.816431355,7.928991603,346.7844497,123.872642,6090
-0.00176582,0.076073773,0.076094265,0.383,-0.391,0.774,0.043608516,0.423629753,5.138363606,1.267618789,6.513486253,7.747626134,-74.9341561,7.562228479,7.839763098,436.1929308,118.586104,6080
-0.00196001,0.077895162,0.077919817,0.381,-0.347,0.728,0.013747499,0.369992823,4.889641866,1.269467317,6.20724054,7.389070689,-78.02182072,7.862470432,7.912301327,389.6533656,124.344277,6070
-0.001369336,0.076841824,0.076854024,0.466,-0.322,0.788,0.033345028,0.382251971,6.063443075,1.263912463,7.663661272,9.08733422,-73.15284025,7.665442962,7.889559788,443.1693662,120.96596,6060
-0.001829443,0.076721489,0.076743298,0.371,-0.327,0.698,-0.003861286,0.365070567,4.834298384,1.269034259,6.134890267,7.298304193,-82.5123633,7.710485583,7.825253063,401.0023901,120.617651,6050
-0.001743652,0.075809817,0.075829866,0.347,-0.369,0.716,0.04422681,0.332796196,4.86615653,1.265144849,6.156392869,7.2991423,-81.46810018,7.525495596,7.822501785,394.25346,117.763454,6040
-0.001253223,0.078434475,0.078444486,0.493,-0.376,0.869,0.011572481,0.565171268,6.284699211,1.269835922,7.980536818,9.472117844,-64.93968163,7.84833215,8.028716499,287.1982532,126.024446,6030
-0.002170801,0.077289065,0.077319545,0.359,-0.366,0.725,-0.084519844,0.259003621,4.733602621,1.264696943,5.986572764,7.124404112,-79.08126529,7.738294028,7.91523469,363.26119,122.43583,6020
-0.002351758,0.07736674,0.077402476,0.327,-0.371,0.698,0.003050892,0.31713172,4.793128335,1.266431711,6.07016972,7.219732273,-81.89923885,7.794310077,7.877768246,358.5491693,122.698614,6010
-0.001856445,0.076993353,0.077015731,0.359,-0.383,0.742,0.007964209,0.311668836,4.973009982,1.267528605,6.303432403,7.504269525,-77.53148481,7.621404149,7.966184213,404.7540393,121.47554,6000
-0.001504395,0.075196942,0.075211989,0.32,-0.342,0.662,0.009388906,0.365301391,4.547147369,1.267270168,5.762464212,6.845710702,-88.92897842,7.546435687,7.677877748,347.1646499,115.852152,5990
-0.002388525,0.076851376,0.076888485,0.408,-0.356,0.764,-0.020000154,0.405174804,5.306386262,1.271804768,6.748687349,8.053303951,-75.12154168,7.786903729,7.78173683,348.1036254,121.074465,5980
